feature a,feature b,feature c,feature d,uncorrelated
1.5175094484003897,4.229258228311981,2.0527262971336797,0.1532776039833229,0.014975014001264553
2.536322893619298,4.295390661888847,2.1041374697353405,1.3479995354567431,0.9987009475960749
4.043034005740053,5.87227618865985,3.559628782097824,3.2740608970627263,0.4038227147686233
0.08275230379662402,3.7617427962311716,-0.44059011926536096,1.0318322429412519,0.28102344638706145
0.19668399723582786,3.793342519127366,1.0164617627774468,-0.6677643142924203,0.16543144216024586
2.560068182587529,4.446725564834186,2.420762574355216,0.9733629510791276,0.16617862267805206
4.0271991228499315,5.079975381090217,4.582185092944647,0.8766068479060286,0.42047909279407314
3.0825125675667437,5.339293723343229,3.138633396326518,1.6111320028687428,0.22914071881155906
2.7437264614106294,4.506330477488959,2.6202396834398094,1.362915147224301,0.011718660577730966
-0.18023819220951376,3.1489063043267755,0.280848022707227,-0.7417955091142332,0.10447121076237709
4.827457938463737,5.362501850823793,4.5195200870547705,2.4152186298869447,0.4253447847161106
2.7547418916211304,5.120963614295735,2.678501615271224,1.8965905095806601,0.2769653695329026
1.474724056266219,4.15741950943731,1.7654226427908455,0.4861230971351482,0.6684376393996623
4.091164381319942,5.020952251576112,3.876603965826043,2.1704561970754086,0.4058542595977246
2.371819814651963,3.3232345992057564,2.348106016283103,-0.09954604356893593,0.8504093461397079
1.3428871537673346,4.328302848073387,1.0959541028789626,1.0503157727213224,0.18405107976628532
3.9218590725558204,5.6492460697384,3.4303335996027093,2.836610460901787,0.6977202584192446
2.0099285649834515,3.5515724102613717,1.9384343156160428,0.13678265220407237,0.1284717308304334
0.9010366314128364,3.428474978255591,1.0261206716603102,-0.3709294037192481,0.26874628091591
1.9060956799782023,3.5010159152512,1.602119793267753,0.5669468477527229,0.2783502921223434
3.0727719175139465,3.860222432298012,3.3841659235983275,-0.17940129039564123,0.16533918269103953
3.338438928999182,5.512492364971809,2.944505142143326,2.801731644673268,0.28137191991085475
0.9904348015464242,3.8545699279356263,0.7024723277364464,1.1270913900350008,0.6291525063491807
1.977042322907279,3.978362113958544,1.625781597444233,1.055821639610177,0.797882915778507
1.6950042184519583,3.191917172927477,2.1327702506561974,-1.0437960078430768,0.7689591894428878
1.6877705883468517,4.097997002535603,1.8848107640576615,0.22174331328214503,0.9371154512854286
4.095907011576182,4.3566567601682875,3.3513564822258655,1.7971616838589761,0.25777512301005245
3.090456335893682,4.566711076918173,3.4992125832446224,0.8921038705442627,0.7182994447466879
1.0588672471447085,4.6025066445248735,0.8298261380625633,1.4688142401660385,0.4855532563287852
4.693717322075399,5.23085125844918,4.740024931636505,1.6054616915452535,0.7382580964398676
1.5261840754505243,3.9020087372367716,1.697407924947452,-0.049179631946850044,0.18752429003420712
3.415229042284049,4.908308569245451,3.4480616228807532,1.2883447350537964,0.14743872570913907
1.009643797031743,3.9787087753328896,1.3587368137012947,-0.13566721371520307,0.14763964880991298
2.7021446419090838,4.465392608073808,2.6562508142527306,1.768886962086805,0.8985775420215077
1.1688407844761475,3.74354149736194,1.1261555222103188,0.18836963423347675,0.0974839678499092
2.2580577452891126,5.315565385677644,2.845347303213675,1.4263587951043721,0.18830642889341687
3.8342051681884595,5.09346560821503,3.7994467752890753,1.7386679571243393,0.13770932686277093
6.43916896993299,6.048481496573299,6.152903143417034,2.8727392272786068,0.8641424149886808
3.812290333260071,4.828525005731585,3.8222129973569317,1.4186584627048053,0.5767713198101102
2.2473977549911877,3.9319881940456844,2.310179189307414,0.6209081719513204,0.9980750468554334
4.211430076820684,5.022438497423155,4.592000455291046,0.8375979923623509,0.5876201139223266
2.0026039171555996,5.113058369271987,1.6713555054420766,2.0335388539240338,0.2495543390086754
2.7584221273064244,5.200815636573402,3.004600812406836,1.476781135268706,0.8187985340536915
1.469655810198729,4.55278593745013,1.5226596356653244,1.1068658428868947,0.6363326291350231
4.266732406093933,5.395931601723408,3.727947571726003,2.603247813543209,0.050263137520238366
3.8366125091570353,4.751466717463933,3.777796343783429,1.6329583937562084,0.4535129985358257
1.2232734059858035,4.521651093993929,0.6968983599065757,1.920949152808555,0.7349592296154212
3.600202313828781,3.5752573022786875,3.847553022833505,-0.3008235693351242,0.23454848991764565
3.826826141585484,4.749533086297217,3.88034849729769,1.2774254023010583,0.6242675601098266
4.756423605608307,5.453166105030915,4.943969166708175,1.9618278973467513,0.17145280488631331
1.5786106909350859,4.081781550110291,1.4181482002300798,0.9691749592207378,0.18591573381874682
